title,artist,url
bad guy,Billie Eilish,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
Earth,Lil Dicky,https://open.spotify.com/track/2S1LebN6AXXQqJolBxlWgO
RING RING (feat. william),Cledos,https://open.spotify.com/track/4KIxCx1YugpjTipl6sVcP9
HIGHEST IN THE ROOM,Travis Scott,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
Lebih Sempurna,Syamel,https://open.spotify.com/track/15nIx1HCO08Vml6YYJn17s
Road Of The Lonely Ones,Madlib,https://open.spotify.com/track/026pfPaB52WIGawu0PzN5j
Esskeetit,Lil Pump,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
Rygg mot rygg - Akustisk liveversion,Molly Sandén,https://open.spotify.com/track/1gY7gzJEDub8cACXFKYA9D
Bella,Wolfine,https://open.spotify.com/track/3xcCix7Jv1Rp90YVmgo35D
Solo Con Verte,Banda MS de Sergio Lizárraga,https://open.spotify.com/track/5z4O1H0vFY0Nh4ZMtfgapP
Dear Mr. Fantasy,Traffic,https://open.spotify.com/track/5CGpPUcUahMuLzkNK9ZgPP
Emlékszem (Vagy...),ByeAlex és a Slepp,https://open.spotify.com/track/7LcRPdAyuhZRGudo4MKCSd
Rikkinäinen Prinsessa,Nikke Ankara,https://open.spotify.com/track/3whMjJiy2d7Uv80A6Kmljw
Un Año,"Sebastian Yatra, Reik",https://open.spotify.com/track/2vrpcQNg6itmgVZWsNjWe0
Despacito (Featuring Daddy Yankee),Luis Fonsi,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
Pilfingerdansen - Remix,Sigurd Barrett,https://open.spotify.com/track/1xH7LBCKd4kBzD3hiDMJcQ
Allting som vi sa,Ida Redig,https://open.spotify.com/track/6cUEmMGO2aOrjGtqiWGL61
Sunnuntaisin (feat. NEEA),Janne Ordén,https://open.spotify.com/track/5qRCsAyI0Hi380917HcEZQ
Fuck Love (feat. Trippie Redd),XXXTENTACION,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
Vivir Bailando,"Silvestre Dangond, Maluma",https://open.spotify.com/track/7gL0eIncXB5ELO8BFMR3Uv
MIDDLE CHILD,J. Cole,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
Bounce Back,Big Sean,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
En La Cama (feat. Daddy Yankee),Nicky Jam,https://open.spotify.com/track/0smQWysb4n7WOVGv5YMLnF
Million Reasons,Lady Gaga,https://open.spotify.com/track/50PWlIBU7PlGGwzgN8TiFJ
Futsal Shuffle 2020,Lil Uzi Vert,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs
Happier Than Ever,Billie Eilish,https://open.spotify.com/track/4RVwu0g32PAqgUiJoXsdF8
Tiempo,Ozuna,https://open.spotify.com/track/5H6SZcjJzBNsB2VzKW2Ivd
bitterlove,Ardhito Pramono,https://open.spotify.com/track/74OLXYsvpfmSgPCMMi898K
PPP - Remix,"Kevin Roldan, Zion & Lennox, DJ Maff",https://open.spotify.com/track/3jOn1ZdPldABfKQY4JBhov
No Stylist (feat. Drake),French Montana,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
No Me Llores,"Duki, Leby",https://open.spotify.com/track/4DNzemGNnckcJSr8DVk8Uj
Cry for Me,Camila Cabello,https://open.spotify.com/track/40nPimvmG05WYS7983bawZ
Issues,Julia Michaels,https://open.spotify.com/track/0xG0SHshCStMEyNbNC5d4k
Head Shoulders Knees & Toes (feat. Norma Jean Martine),"Ofenbach, Quarterhead",https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
Locura,"Cali Y El Dandee, Sebastian Yatra",https://open.spotify.com/track/5379uuUPHodsdVhy8pIAAr
Memories,Maroon 5,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
Sweater Weather,The Neighbourhood,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
Summer Cem (feat. Luciano),Summer Cem,https://open.spotify.com/track/3QIrkRSTz3yPd44HzN6qJr
Te Vas,Ozuna,https://open.spotify.com/track/2twUPIYOTqVivev47pf7bU
Diosa,Myke Towers,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
ซ่อนกลิ่น,Palmy,https://open.spotify.com/track/7woh2lJvyILYxSQ1kXTI3d
Lamento Boliviano,Los Enanitos Verdes,https://open.spotify.com/track/6Pur3hWy6Nzc27ilmsp5HA
Moonlight,XXXTENTACION,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
Madrid (feat. Myke Towers),Maluma,https://open.spotify.com/track/19OXtYzrJyCrQvTbfukt4H
一天多一點,姜濤,https://open.spotify.com/track/5Jey2NN31NEPU58pEreqt0
Can't Get Over You,"Nick Strand, Mio",https://open.spotify.com/track/5MvCgyuPop4l4EsV9OoSE4
Jenny (I Wanna Ruin Our Friendship),Studio Killers,https://open.spotify.com/track/7lgA34nFXxjqQgyLkPUcLv
Hornstullsstrand,"Hov1, Veronica Maggio",https://open.spotify.com/track/2kju4JyRnNmiwQYhFrLgKy
Unaccommodating (feat. Young M.A),Eminem,https://open.spotify.com/track/0q2vG0UVuy6ajjcpkQHdZM
Dancing On My Own,Calum Scott,https://open.spotify.com/track/2BOqDYLOJBiMOXShCV1neZ
Sunday Best,Surfaces,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
Bossmove,Kollegah,https://open.spotify.com/track/0ubC3qaHZGLyBkOQEQrwab
death bed (coffee for your head),"Powfu, beabadoobee",https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
El Amante,Nicky Jam,https://open.spotify.com/track/3umS4y3uQDkqekNjVpiRUs
Iris,The Goo Goo Dolls,https://open.spotify.com/track/6Qyc6fS4DsZjB2mRW9DsQs
No Puedo Mas,Farid Ghannam,https://open.spotify.com/track/1YPjQ5hsjN2kRIukV0eEtD
Dolla Dolla Bill,Josylvio,https://open.spotify.com/track/3GFoDacN5fI2FplYzqmr4R
The Scientist,Coldplay,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle
Follow,"KAROL G, Anuel AA",https://open.spotify.com/track/2w1rq80FIrbxeJy9WYURxw
Obsession (feat. Jon Bellion),Vice,https://open.spotify.com/track/542Xd5qDeLBvgXZXhfW7LE
Jocelyn Flores,XXXTENTACION,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
HÉ OH,Gambi,https://open.spotify.com/track/1bWafkUCOp6luXRs1cm3w9
Galway Girl,Ed Sheeran,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
Maniac,Conan Gray,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4
In My Feelings,Drake,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
Reloj,"Rauw Alejandro, Anuel AA",https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J
Psycho (feat. Ty Dolla $ign),Post Malone,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
Astronaut In The Ocean,Masked Wolf,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
Hasta Que Dios Diga,"Anuel AA, Bad Bunny",https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1
Ötede Dur,"KÖK$VL, Lil Zey",https://open.spotify.com/track/0eCJLePRPRol1wtTKR5C94
No Te Contaron Mal,You Salsa,https://open.spotify.com/track/62vIBUC9hTfE4nlT3x90uH
Pingo de Dó - Ao Vivo,Hugo & Guilherme,https://open.spotify.com/track/1a17gIb57XhPj2CMbqYABw
July,Noah Cyrus,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
Mama,"Jonas Blue, William Singe",https://open.spotify.com/track/4xlrALxuaCf9yZBHJeTSG6
traitor,Olivia Rodrigo,https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT
Pupila,"ANAVITÓRIA, Vitor Kley",https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk
Tutu,"Camilo, Pedro Capó",https://open.spotify.com/track/1Ol5LmdNDNpFu1oNwfgkux
Bezos I,Bo Burnham,https://open.spotify.com/track/0Kdj7nwaYQmvhxnqZaIQuW
X,"Nicky Jam, J Balvin",https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
If the World Was Ending - feat. Julia Michaels,JP Saxe,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
Hurts 2B Human (feat. Khalid),P!nk,https://open.spotify.com/track/2BM7nF0pMIpLQOT04o691Z
La Nota,"Manuel Turizo, Rauw Alejandro, Myke Towers",https://open.spotify.com/track/7ndTONDDRFGiPnnhOzOXxq
Vida de Rico,Camilo,https://open.spotify.com/track/73nAK3HgQK8dak83Y2WQ8F
IDOL,BTS,https://open.spotify.com/track/2AIWoHr9DF6y4KALCBKWQS
Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,"Riton, Nightcrawlers",https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
Thunder,Imagine Dragons,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
Breathe,"Jax Jones, Ina Wroldsen",https://open.spotify.com/track/6tvQzeCPwOytDlBYCIOY0n
Believer,Imagine Dragons,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
Tak Tiki Tak,Harry Nach,https://open.spotify.com/track/7gwwt1IaAWwmB7af0AcuBM
Ya Me Enteré,Reik,https://open.spotify.com/track/0lPXFrKyl8HkdQ2E6NmNja
Beethoven,Kenndog,https://open.spotify.com/track/7rYCenkV4OXJgiUuKrhDCb
Rowdy Baby,"Yuvan Shankar Raja, Dhanush, Dhee",https://open.spotify.com/track/0Tm5ER6IrGfmW0yZ5lkQli
Riistäjän lait,KOM-teatteri,https://open.spotify.com/track/1VivKUcyE4WaKYtccqgGXD
Gangsta's Paradise,"Coolio, L.V.",https://open.spotify.com/track/7lQWRAjyhTpCWFC0jmclT4
Look At Me!,XXXTENTACION,https://open.spotify.com/track/7floNISpH8VF4z4459Qo18
Last Hurrah,Bebe Rexha,https://open.spotify.com/track/0i0wnv9UoFdZ5MfuFGQzMy
No Guidance (feat. Drake),Chris Brown,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
Mask Off,Future,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
Gyal You A Party Animal - Remix,"Charly Black, Daddy Yankee",https://open.spotify.com/track/1AkTW13ysu0AJrwuM6UY0I
Deja vu,"Prince Royce, Shakira",https://open.spotify.com/track/46HdsiK0uR26B2dY9QPzda
Meer,Luciano,https://open.spotify.com/track/6hcqxx32EL884qpJXDstsA
אין יותר מועדונים,Eden Hason,https://open.spotify.com/track/0q3yDDxPh0k5nvgh2SPcsS
Feel It Still,Portugal. The Man,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
Weź nie pytaj,Paweł Domagała,https://open.spotify.com/track/5jakU1mpB03Dkl1ao0XlyK
Chasing Fire,Lauv,https://open.spotify.com/track/1xy4apMFecGGkgBeaHFZ2M
Estamos Bien,Bad Bunny,https://open.spotify.com/track/7glCSQqV5o6NU88Cn4zPZn
Au DD,PNL,https://open.spotify.com/track/5lCxlSBFyP5g4EhVypAoOu
Likaiset Legendat I,Yö,https://open.spotify.com/track/55Pep7GbdK8JwnnYfhFAjT
Motor Y Motivo,Grupo 5,https://open.spotify.com/track/2yjHvbMtfyoXXJYpsR3rYP
hot girl bummer,blackbear,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
La isla del amor - Remix,"Demarco Flamenco, Juan Magán, Maki",https://open.spotify.com/track/3HGpam99mqC5g3z5fpeqIz
Saint,"Huncho Jack, Travis Scott, Quavo",https://open.spotify.com/track/7foypmc7KZyU716Yv63BPe
52 Gaj Ka Daman,"Renuka Panwar, MJ",https://open.spotify.com/track/6WsSXAOzm6xpWRivqdt98X
Peek-A-Boo,Red Velvet,https://open.spotify.com/track/42tFTth2jcF7iSo0RBjfJF
Créeme,"KAROL G, Maluma",https://open.spotify.com/track/1mT47pKLXUwPYGwB91GcNz
Entre otros cien (feat. Julia Medina),Marta Soto,https://open.spotify.com/track/4syk6yGY3M0tEbSbxnYm8u
Hecha Pa' Mi,Boza,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx
#Hot16Challenge2,Young Igi,https://open.spotify.com/track/3PUaw2barOPVxzoFhuhr7A
Hatchback,Cochise,https://open.spotify.com/track/12hVQgYR254ZziANtiKVWQ
Feelings,Lauv,https://open.spotify.com/track/1cL3ucXzG2hj3XOUPIWdvZ
Huggin' & Kissin',Big Black Delta,https://open.spotify.com/track/2OJmkrJ2E40szRABHQn9vG
Butter,BTS,https://open.spotify.com/track/2bgTY4UwhfBYhGT4HUYStN
Beggin',Måneskin,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
Lily,"Alan Walker, K-391, Emelie Hollow",https://open.spotify.com/track/0lks2Kt9veMOFEAPN0fsqN
Animal,Neon Trees,https://open.spotify.com/track/1fBl642IhJOE5U319Gy2Go
TE MUDASTE,Bad Bunny,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY
돌덩이,Ha Hyun Woo,https://open.spotify.com/track/6A9QEWYXpXLMeJLRjGsIJ1
August,Intelligency,https://open.spotify.com/track/3ZQ3kDvbNYIZI4uR1qQHII
Streets,Doja Cat,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
As If It's Your Last,BLACKPINK,https://open.spotify.com/track/7LJjWqhqK594nN7qJzLVXE
Electricity (with Dua Lipa),"Silk City, Diplo, Mark Ronson",https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
Jocelyn Flores,XXXTENTACION,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
Dream Girl - Remix,"Ir Sais, Rauw Alejandro",https://open.spotify.com/track/099tjv6oy2opbpCOA3nBwX
Daddy Issues,The Neighbourhood,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
Candy (feat. Trippie Redd),Machine Gun Kelly,https://open.spotify.com/track/37AGgp9VP8TVJBfEat74Bj
Shake up Christmas,Train,https://open.spotify.com/track/10JBIfvldDR2TnT5sphGc2
Girls Like You (feat. Cardi B),Maroon 5,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
Barrio Prendido,"The La Planta, Nestor En Bloque, Marka Akme, MOMO, Pushi",https://open.spotify.com/track/2I3qA0KslRCxFTfZnPyDhf
Do It To It,"ACRAZE, Cherish",https://open.spotify.com/track/20on25jryn53hWghthWWW3
Trip,Ella Mai,https://open.spotify.com/track/6CTWathupIiDs7U4InHnDA
Wonderwall - Remastered,Oasis,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
HUMBLE.,Kendrick Lamar,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
Imaginate,"Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid, Cazzu",https://open.spotify.com/track/29ShXDWDedEwZkYc8Du08N
Dura - Remix,"Daddy Yankee, Natti Natasha, Becky G, Bad Bunny",https://open.spotify.com/track/6U2NuJILEOEpW2tVCuqKHb
Hearts Don't Break Around Here,Ed Sheeran,https://open.spotify.com/track/2dfHh7ECGxfNqZTQno09Vk
Inside the Lines (feat. Casso),Mike Perry,https://open.spotify.com/track/3qaYuV5XZAwiOvGE91HhwS
Between Us Vietnamese version,"Ji Yeon, Soobin Hoàng Sơn",https://open.spotify.com/track/01AKUA3Pgpqm68mhNsC03t
Savage,aespa,https://open.spotify.com/track/3dbLT62Cvs46Ju7a8gpr36
"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB
my ex's best friend (with blackbear),Machine Gun Kelly,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
Write This Down (feat. Nieve),SoulChef,https://open.spotify.com/track/7uJvH1U5rhQBEwJILAyA3D
Love on Me,"Galantis, Hook N Sling",https://open.spotify.com/track/2MHCiOohBZEQuLgDTPvSzF
Villamix (Suave),"Alok, Matheus & Kauan",https://open.spotify.com/track/2JnvMToHG03X15PR6Z9DeA
New Rules,Dua Lipa,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
No Quiero Más - Remix,Luck Ra;Seven Kayne,https://open.spotify.com/track/4gdZVkGqbi4Xxq2uuUpfjo
Localiza Aí BB,"Vitor e Luan, Henrique & Juliano",https://open.spotify.com/track/6fe5D0ivKnpXFMAnoSRjah
Лёд,"WENARO, LXNER",https://open.spotify.com/track/7D8k995g6jdie4NF1E7Tpu
Killshot,Eminem,https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv
Sigues Con El,"Dímelo Flow, Arcangel, Sech",https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
Party Girl (Remix),"StaySolidRocky, Lil Uzi Vert",https://open.spotify.com/track/1eIsyfDHoEbemSnQFsgyAv
BBIBBI,IU,https://open.spotify.com/track/4as4XEOR03oGm1STUKl6pa
לך עם האמת שלך,Eden Meiri,https://open.spotify.com/track/6WoWEuJGRAYhcr25pc4Fhw
Sin Pijama,"Becky G, Natti Natasha",https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
Stratím sa ti ráno (feat. Separ),Emma Drobna,https://open.spotify.com/track/6URuChikID0RFbbTcOvUkX
Shed a Light,"Robin Schulz, David Guetta, Cheat Codes",https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY
Ride It,Regard,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
BBoom BBoom,MOMOLAND,https://open.spotify.com/track/3BPoSr2pO34Aan6alFfVto
rockstar (feat. 21 Savage),Post Malone,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
edamame (feat. Rich Brian),bbno$,https://open.spotify.com/track/1uMHCAyGmHqyygoNRuo7MV
Každý ráno,Chinaski,https://open.spotify.com/track/3qe8nGycGxqKBPEeUIkBsH
La Boca - Remix,"Mau y Ricky, Camilo, Lunay",https://open.spotify.com/track/2EEmzqzM70CybVspgM7YRT
Baila Conmigo (feat. Kelly Ruiz),"Dayvi, Victor Cardenas, Kelly Ruíz",https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG
Say Something Loving,The xx,https://open.spotify.com/track/728zbo72kOoYdGR3AhNsyF
VIBEZ,DaBaby,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
Bosses,"SNIK, Light, Mad Clip",https://open.spotify.com/track/4lRQP4PC7ZHQnkPuq8N52N
All Falls Down (feat. Juliander),"Alan Walker, Noah Cyrus, Digital Farm Animals",https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb
If the World Was Ending - feat. Julia Michaels,JP Saxe,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
223's (feat. 9lokknine),YNW Melly,https://open.spotify.com/track/4sjiIpEv617LDXaidKioOI
TE MUDASTE,Bad Bunny,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY
Vaina Loca,"Ozuna, Manuel Turizo",https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
Veist Af Mér,Huginn,https://open.spotify.com/track/6FRoRSdJqU7wFb8XW7B0oR
Mo Boy,Dillaz,https://open.spotify.com/track/4zww0H1u0yYvyBGixrRCb9
Rolex,Ayo & Teo,https://open.spotify.com/track/0pSBuHjILhNEo55xK1zrRt
600Ps,Capital T,https://open.spotify.com/track/4X6UL4zrsK41FaPgpnPcOC
Imitadora,Romeo Santos,https://open.spotify.com/track/6r46lnXFbE9fr2d3KNaGbe
Moonlight,Ali Gatie,https://open.spotify.com/track/72pv4E0eBIcE9z8V4tPHui
Bank Account,21 Savage,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s
Day & Night,Jung Seung Hwan,https://open.spotify.com/track/1j5oDtBWVtNoVHMi2n6Fkz
OUT OUT (feat. Charli XCX & Saweetie),"Joel Corry, Jax Jones",https://open.spotify.com/track/6Dy1jexKYriXAVG6evyUTJ
時光機,Terence Siufay,https://open.spotify.com/track/53lFtfrl5Of2Hkr5eiNscQ
Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
Anywhere Away From Here (Rag’n’Bone Man & P!nk),Rag'n'Bone Man,https://open.spotify.com/track/3sZWxtVuRc1Iet6ELwRz43
Shape of You,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
Von Party zu Party,SXTN,https://open.spotify.com/track/4h6UIDvGWTYZvu4BLf2GpO
Enchule,Rauw Alejandro,https://open.spotify.com/track/3ThrfRAmijYU098H9q9tAs
Like It,ZENA,https://open.spotify.com/track/6sGcFdmfVhmq09Dy1rQgAh
Never Seen the Rain,Tones And I,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
Beautiful Allure,Made,https://open.spotify.com/track/1S3OwLRP2BTbGiNkQPTVxe
Noticed,Lil Mosey,https://open.spotify.com/track/7d6XJZjnm7iWcKwYL9z5kC
Breaking Me,"Topic, A7S",https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
Ausgehen,AnnenMayKantereit,https://open.spotify.com/track/3Ve0ag71EeiQalsl7Ha4Dw
Fightclub (feat. Samra & AK Ausserkontrolle),Capital Bra,https://open.spotify.com/track/3lr7xUKPIBRmOWwGY2JNSH
Nobela,Join The Club,https://open.spotify.com/track/3vGkyQlCw8LklNip0ZUELC
Shallow,"Lady Gaga, Bradley Cooper",https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
Pink Soldiers,Boris Way,https://open.spotify.com/track/2JOTbHmj0jwBM9bHgcVEOq
Spiegel,"Tourist LeMC, Raymond Van Het Groenewoud",https://open.spotify.com/track/3ntgBmbCmFYu3hGpUscH7i
Pa Mí - Remix,"Dalex, Rafa Pabön, KHEA, Sech, Feid, Cazzu, Lenny Tavárez",https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz
Si Veo a Tu Mamá,Bad Bunny,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
Roses (feat. ROZES),The Chainsmokers,https://open.spotify.com/track/6O6M7pJLABmfBRoGZMu76Y
Kupa Kızı Ve Sinek Valesi,Teoman,https://open.spotify.com/track/68xnudIZzP49DreYAMlbqZ
I'm a Mess,Bebe Rexha,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
Home,Kobi Marimi,https://open.spotify.com/track/4UOObTxA2DDroKBthkiENG
Échame La Culpa,"Luis Fonsi, Demi Lovato",https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
CANCIÓN CON YANDEL,"Yandel, Bad Bunny",https://open.spotify.com/track/3pm4XtcsRIFFtH2UErk62R
Sweet Night,V,https://open.spotify.com/track/39EXZNMxb4RBHlRjnRaOKp
Thotiana,Blueface,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G
Beethoven,Kenndog,https://open.spotify.com/track/7rYCenkV4OXJgiUuKrhDCb
Break it off,PinkPantheress,https://open.spotify.com/track/5892YX6q8y3Rs9OysF08kv
Visiting Hours,Ed Sheeran,https://open.spotify.com/track/0rt63HYAAIzUZo5O2D0uA6
Ciao Bella,"Sin Boy, Mad Clip",https://open.spotify.com/track/5mVWme43LeeJuZcZTcLaY3
No Guidance (feat. Drake),Chris Brown,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
No Promises (feat. Demi Lovato),Cheat Codes,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
Good Thing (with Kehlani),Zedd,https://open.spotify.com/track/5aUSEPNd3m5xliFK4pn5mU
Asesina,"Brytiago, Darell",https://open.spotify.com/track/6rbhaJsE4uLzpPf8WYSHDK
Trofea,Dawid Podsiadło,https://open.spotify.com/track/3pe05XBTPu2wpWwkVPzuUX
Beautiful People (feat. Khalid),Ed Sheeran,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
Te Boté - Remix,"Nio Garcia, Casper Magico, Bad Bunny, Darell, Ozuna, Nicky Jam",https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
EL BAÑO (feat. Bad Bunny),Enrique Iglesias,https://open.spotify.com/track/2vvdTrdryjsl8DmPIMDWZU
Better Now,Post Malone,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
Girls Like You (feat. Cardi B),Maroon 5,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
Believer,Imagine Dragons,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
Aldrig nånsin haft,"Dani M, Einár, Simon Superti",https://open.spotify.com/track/4IKnqJA2IJePtgjuDguAUw
Bonita,Jeeiph,https://open.spotify.com/track/2Q7KYjCv7XaLc0KRGY9m50
La Playa,Myke Towers,https://open.spotify.com/track/0jeS8PyyIRAG0A3t5DtL71
space girl,Frances Forever,https://open.spotify.com/track/7FjIYiD53wxlQmzTT6Wdpf
El Tiempo Está Después,Fernando Cabrera,https://open.spotify.com/track/0tbLOU9BO0mGip1N8sTBZ9
El Seka Shemal Fe Shemal,Cairokee,https://open.spotify.com/track/1I5436VfvNDnZGLXC6rYCg
Memulai Kembali,Monita Tahalea,https://open.spotify.com/track/3fkfiYZdDNi6PAWFaTxlGn
Another Love,Tom Odell,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
Más Fuerte,Greeicy,https://open.spotify.com/track/10ei7ybZQsu9Zc7RfZFe2Q
Aicha,Moe Phoenix,https://open.spotify.com/track/5q0zwlgBB0Ub29dw7wcWKc
Si chiama gioia,JUNIOR CALLY,https://open.spotify.com/track/6EdWGU1xuFXJ14QTM62f4I
La hit dell'estate,Shade,https://open.spotify.com/track/443cnFF139Ql85enXOTWEu
Remaja,Hivi!,https://open.spotify.com/track/1SaQZoFXNu7ZAxxKImzFgf
Impossíveis,Piruka,https://open.spotify.com/track/06YKCirt0RfP49rs6qB9sk
Nice For What,Drake,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
Life Is Good (feat. Drake),Future,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
47 - Remix,"Anuel AA, Sinfonico, Farruko, Ñengo Flow, Casper Magico, Darell, Bad Bunny, Lil Geniuz",https://open.spotify.com/track/6IoKSUyNOOheJRjiuGb1ew
Reggaetonera,Anuel AA,https://open.spotify.com/track/6yVkakCN460KOVol9ZazjH
En Peligro de Extinción,La Adictiva Banda San José de Mesillas,https://open.spotify.com/track/45sVRPegWSGpIcsrDoaaCY
Conexión,"Foreign Teck, Justin Quiles, Jay Wheeler, Bryant Myers, Eladio Carrion, Tory Lanez",https://open.spotify.com/track/2fpKvUg9hxiKAOLuwfEdlJ
All of Me,John Legend,https://open.spotify.com/track/3uhBIQ7tv8j1FME8cFGEfG
VALENTINO,24kGoldn,https://open.spotify.com/track/6piAUJJQFD8oHDUr0b7l7q
Let's Do It Again,J Boog,https://open.spotify.com/track/4TBtGrMgUYH7D5Tf5HLvyz
Aventura,"Lunay, Ozuna, Anuel AA",https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
Surrender,Natalie Taylor,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6
Inopnevma Ftino,Giorgos Mazonakis,https://open.spotify.com/track/62sRtKxGqaK0Nxy4LlWO47
Hit Different,"SZA, The Neptunes, Pharrell Williams, Ty Dolla $ign",https://open.spotify.com/track/7Bar1kLTmsRmH6FCKKMEyU
